ProductName,Price,CategoryRanking,Original_URL
"The Backyard Beekeeper, 4th Edition: An Absolute Beginner's Guide to Keeping Bees in Your Yard and Garden",,#98,https://www.amazon.com/Best-Sellers-Books-Engineering-Transportation/zgbs/books/173507/ref=zg_bs_nav_books_1
"Good Night, Lightning (Disney/Pixar Cars)",,#59,https://www.amazon.com/Best-Sellers-Books-Engineering-Transportation/zgbs/books/173507/ref=zg_bs_nav_books_1
"ABC's For Future Race Car Drivers Alphabet Book (Baby Book, Children's Book, Toddler Book)",,#82,https://www.amazon.com/Best-Sellers-Books-Engineering-Transportation/zgbs/books/173507/ref=zg_bs_nav_books_1
Endurance: Shackleton's Incredible Voyage,,#52,https://www.amazon.com/Best-Sellers-Books-Engineering-Transportation/zgbs/books/173507/ref=zg_bs_nav_books_1
How to Speak Chicken: Why Your Chickens Do What They Do & Say What They Say,,#65,https://www.amazon.com/Best-Sellers-Books-Engineering-Transportation/zgbs/books/173507/ref=zg_bs_nav_books_1
"The Memory Keeper of Kyiv: The most powerful, important historical novel of 2022",,#77,https://www.amazon.com/Best-Sellers-Books-Engineering-Transportation/zgbs/books/173507/ref=zg_bs_nav_books_1
Digital Minimalism: Choosing a Focused Life in a Noisy World,,#67,https://www.amazon.com/Best-Sellers-Books-Engineering-Transportation/zgbs/books/173507/ref=zg_bs_nav_books_1
"Off Grid Solar Power Simplified: For Rvs, Vans, Cabins, Boats and Tiny Homes",,#85,https://www.amazon.com/Best-Sellers-Books-Engineering-Transportation/zgbs/books/173507/ref=zg_bs_nav_books_1
Sandworm: A New Era of Cyberwar and the Hunt for the Kremlin's Most Dangerous Hackers,,#72,https://www.amazon.com/Best-Sellers-Books-Engineering-Transportation/zgbs/books/173507/ref=zg_bs_nav_books_1
"The Man Who Invented Motion Pictures: A True Tale of Obsession, Murder, and the Movies",,#78,https://www.amazon.com/Best-Sellers-Books-Engineering-Transportation/zgbs/books/173507/ref=zg_bs_nav_books_1
Red Famine: Stalin's War on Ukraine,,#79,https://www.amazon.com/Best-Sellers-Books-Engineering-Transportation/zgbs/books/173507/ref=zg_bs_nav_books_1
Pilot's Handbook of Aeronautical Knowledge: FAA-H-8083-25B (ASA FAA Handbook Series),,#95,https://www.amazon.com/Best-Sellers-Books-Engineering-Transportation/zgbs/books/173507/ref=zg_bs_nav_books_1
The Radium Girls: The Dark Story of America's Shining Women (Harrowing Historical Nonfiction Bestseller About a Courageous Fight for Justice),,#60,https://www.amazon.com/Best-Sellers-Books-Engineering-Transportation/zgbs/books/173507/ref=zg_bs_nav_books_1
"Mobile Solar Power Made Easy!: Mobile 12 volt off grid solar system design and installation. RV's, Vans, Cars and boats! Do-it-yourself step by step instructions.",,#63,https://www.amazon.com/Best-Sellers-Books-Engineering-Transportation/zgbs/books/173507/ref=zg_bs_nav_books_1
Why Should I Recycle? (Why Should I? Books),,#73,https://www.amazon.com/Best-Sellers-Books-Engineering-Transportation/zgbs/books/173507/ref=zg_bs_nav_books_1
"U.S. Armed Forces Nuclear, Biological And Chemical Survival Manual",,#87,https://www.amazon.com/Best-Sellers-Books-Engineering-Transportation/zgbs/books/173507/ref=zg_bs_nav_books_1
Binge Times: Inside Hollywood's Furious Billion-Dollar Battle to Take Down Netflix,,#90,https://www.amazon.com/Best-Sellers-Books-Engineering-Transportation/zgbs/books/173507/ref=zg_bs_nav_books_1
The Beginner's Guide to Raising Chickens: How to Raise a Happy Backyard Flock (Raising Chickens Guide),,#66,https://www.amazon.com/Best-Sellers-Books-Engineering-Transportation/zgbs/books/173507/ref=zg_bs_nav_books_1
Word Search for Kids Ages 8-10: 100 Word Search Puzzles,,#74,https://www.amazon.com/Best-Sellers-Books-Engineering-Transportation/zgbs/books/173507/ref=zg_bs_nav_books_1
The Omnivore's Dilemma: A Natural History of Four Meals,,#88,https://www.amazon.com/Best-Sellers-Books-Engineering-Transportation/zgbs/books/173507/ref=zg_bs_nav_books_1
Private Pilot Oral Exam Guide: The comprehensive guide to prepare you for the FAA checkride (Oral Exam Guide Series),,#89,https://www.amazon.com/Best-Sellers-Books-Engineering-Transportation/zgbs/books/173507/ref=zg_bs_nav_books_1
A Night to Remember: The Sinking of the Titanic (The Titanic Chronicles Book 1),,#93,https://www.amazon.com/Best-Sellers-Books-Engineering-Transportation/zgbs/books/173507/ref=zg_bs_nav_books_1
"Elon Musk: Tesla, SpaceX, and the Quest for a Fantastic Future",,#53,https://www.amazon.com/Best-Sellers-Books-Engineering-Transportation/zgbs/books/173507/ref=zg_bs_nav_books_1
CDL Exam Prep 2022-2023: CDL Study Guide + 675 Test Questions and Detailed Answer Explanations for the Commercial Driver’s License Exam (3 Full-Length Exams for All Classes),,#54,https://www.amazon.com/Best-Sellers-Books-Engineering-Transportation/zgbs/books/173507/ref=zg_bs_nav_books_1
Beekeeping for Beginners: How To Raise Your First Bee Colonies,,#83,https://www.amazon.com/Best-Sellers-Books-Engineering-Transportation/zgbs/books/173507/ref=zg_bs_nav_books_1
The Rooted Life: Cultivating Health and Wholeness Through Growing Your Own Food,,#100,https://www.amazon.com/Best-Sellers-Books-Engineering-Transportation/zgbs/books/173507/ref=zg_bs_nav_books_1
Steve Jobs: The Exclusive Biography,,#55,https://www.amazon.com/Best-Sellers-Books-Engineering-Transportation/zgbs/books/173507/ref=zg_bs_nav_books_1
How to Avoid a Climate Disaster: The Solutions We Have and the Breakthroughs We Need,,#86,https://www.amazon.com/Best-Sellers-Books-Engineering-Transportation/zgbs/books/173507/ref=zg_bs_nav_books_1
Life 3.0: Being Human in the Age of Artificial Intelligence,,#96,https://www.amazon.com/Best-Sellers-Books-Engineering-Transportation/zgbs/books/173507/ref=zg_bs_nav_books_1
The Very Efficient Carpenter: Basic Framing for Residential Construction (For Pros / By Pros),,#57,https://www.amazon.com/Best-Sellers-Books-Engineering-Transportation/zgbs/books/173507/ref=zg_bs_nav_books_1
Bad Blood: Secrets and Lies in a Silicon Valley Startup,,#97,https://www.amazon.com/Best-Sellers-Books-Engineering-Transportation/zgbs/books/173507/ref=zg_bs_nav_books_1
"The Backyard Homestead Seasonal Planner: What to Do & When to Do It in the Garden, Orchard, Barn, Pasture & Equipment Shed",,#91,https://www.amazon.com/Best-Sellers-Books-Engineering-Transportation/zgbs/books/173507/ref=zg_bs_nav_books_1
"Complete Book of Spanish Workbook for Kids, Grades 1-3 Spanish Learning, Basic Spanish Vocabulary, Alphabet, Numbers, Colors, Parts of Speech, Expressions, Dates, and Songs With Spanish Learning Cards",,#92,https://www.amazon.com/Best-Sellers-Books-Engineering-Transportation/zgbs/books/173507/ref=zg_bs_nav_books_1
Cars (Disney/Pixar Cars) (Little Golden Book),,#69,https://www.amazon.com/Best-Sellers-Books-Engineering-Transportation/zgbs/books/173507/ref=zg_bs_nav_books_1
"The Julia Rothman Collection: Farm Anatomy, Nature Anatomy, and Food Anatomy",,#70,https://www.amazon.com/Best-Sellers-Books-Engineering-Transportation/zgbs/books/173507/ref=zg_bs_nav_books_1
"The Beekeeper's Bible: Bees, Honey, Recipes & Other Home Uses",,#94,https://www.amazon.com/Best-Sellers-Books-Engineering-Transportation/zgbs/books/173507/ref=zg_bs_nav_books_1
"Elon Musk: Tesla, SpaceX, and the Quest for a Fantastic Future",,#56,https://www.amazon.com/Best-Sellers-Books-Engineering-Transportation/zgbs/books/173507/ref=zg_bs_nav_books_1
Prepare Your Home for a Sudden Grid-Down Situation: Take Self-Reliance to the Next Level with Proven Methods and Strategies to Survive a Grid-Down Crisis ... Modern Family to Prepare for Any Crisis),,#68,https://www.amazon.com/Best-Sellers-Books-Engineering-Transportation/zgbs/books/173507/ref=zg_bs_nav_books_1
Musashi's Book of Five Rings: The Definitive Interpretation of Miyamoto Musashi's Classic Book of Strategy,,#71,https://www.amazon.com/Best-Sellers-Books-Engineering-Transportation/zgbs/books/173507/ref=zg_bs_nav_books_1
The 33 Strategies of War (Joost Elffers Books),,#51,https://www.amazon.com/Best-Sellers-Books-Engineering-Transportation/zgbs/books/173507/ref=zg_bs_nav_books_1
"Designing Data-Intensive Applications: The Big Ideas Behind Reliable, Scalable, and Maintainable Systems",,#64,https://www.amazon.com/Best-Sellers-Books-Engineering-Transportation/zgbs/books/173507/ref=zg_bs_nav_books_1
The Design of Everyday Things: Revised and Expanded Edition,,#75,https://www.amazon.com/Best-Sellers-Books-Engineering-Transportation/zgbs/books/173507/ref=zg_bs_nav_books_1
"Ultimate Guide: Plumbing, Updated 5th Edition (Creative Homeowner) Beginner-Friendly Step-by-Step Projects, Comprehensive How-To Information, Code-Compliant Techniques for DIY, and Over 800 Photos",,#80,https://www.amazon.com/Best-Sellers-Books-Engineering-Transportation/zgbs/books/173507/ref=zg_bs_nav_books_1
Thing Explainer: Complicated Stuff in Simple Words,,#99,https://www.amazon.com/Best-Sellers-Books-Engineering-Transportation/zgbs/books/173507/ref=zg_bs_nav_books_1
Super Pumped: The Battle for Uber,,#76,https://www.amazon.com/Best-Sellers-Books-Engineering-Transportation/zgbs/books/173507/ref=zg_bs_nav_books_1
"Harry Potter and the Sorcerer's Stone, Book 1",,#2,https://www.amazon.com/Best-Sellers-Books-Teen-Young-Adult-Books/zgbs/books/28/ref=zg_bs_nav_books_1
"Harry Potter and the Chamber of Secrets, Book 2",,#6,https://www.amazon.com/Best-Sellers-Books-Teen-Young-Adult-Books/zgbs/books/28/ref=zg_bs_nav_books_1
Harry Potter and the Sorcerer's Stone,,#4,https://www.amazon.com/Best-Sellers-Books-Teen-Young-Adult-Books/zgbs/books/28/ref=zg_bs_nav_books_1
Crave,,#1,https://www.amazon.com/Best-Sellers-Books-Teen-Young-Adult-Books/zgbs/books/28/ref=zg_bs_nav_books_1
The Country House (London Prep Book 6),,#3,https://www.amazon.com/Best-Sellers-Books-Teen-Young-Adult-Books/zgbs/books/28/ref=zg_bs_nav_books_1
,,,https://www.amazon.com/Best-Sellers-Books-Teen-Young-Adult-Books/zgbs/books/28/ref=zg_bs_nav_books_1
Crush (Crave Book 2),,#5,https://www.amazon.com/Best-Sellers-Books-Teen-Young-Adult-Books/zgbs/books/28/ref=zg_bs_nav_books_1
A Court of Thorns and Roses,,#17,https://www.amazon.com/Best-Sellers-Books-Teen-Young-Adult-Books/zgbs/books/28/ref=zg_bs_nav_books_1
A Good Girl's Guide to Murder,,#32,https://www.amazon.com/Best-Sellers-Books-Teen-Young-Adult-Books/zgbs/books/28/ref=zg_bs_nav_books_1
Bride of the Shadow King,,#15,https://www.amazon.com/Best-Sellers-Books-Teen-Young-Adult-Books/zgbs/books/28/ref=zg_bs_nav_books_1
The Hobbit,,#26,https://www.amazon.com/Best-Sellers-Books-Teen-Young-Adult-Books/zgbs/books/28/ref=zg_bs_nav_books_1
A Warship Named Sky: A Hero's Story,,#31,https://www.amazon.com/Best-Sellers-Books-Teen-Young-Adult-Books/zgbs/books/28/ref=zg_bs_nav_books_1
"Harry Potter and the Goblet of Fire, Book 4",,#8,https://www.amazon.com/Best-Sellers-Books-Teen-Young-Adult-Books/zgbs/books/28/ref=zg_bs_nav_books_1
Zodiac Academy 3: The Reckoning,,#22,https://www.amazon.com/Best-Sellers-Books-Teen-Young-Adult-Books/zgbs/books/28/ref=zg_bs_nav_books_1
"The Lightning Thief: Percy Jackson and the Olympians, Book 1",,#24,https://www.amazon.com/Best-Sellers-Books-Teen-Young-Adult-Books/zgbs/books/28/ref=zg_bs_nav_books_1
Lord of the Flies,,#29,https://www.amazon.com/Best-Sellers-Books-Teen-Young-Adult-Books/zgbs/books/28/ref=zg_bs_nav_books_1
A Court of Mist and Fury (A Court of Thorns and Roses Book 2),,#21,https://www.amazon.com/Best-Sellers-Books-Teen-Young-Adult-Books/zgbs/books/28/ref=zg_bs_nav_books_1
The Upside of Falling,,#38,https://www.amazon.com/Best-Sellers-Books-Teen-Young-Adult-Books/zgbs/books/28/ref=zg_bs_nav_books_1
A Court of Mist and Fury,,#25,https://www.amazon.com/Best-Sellers-Books-Teen-Young-Adult-Books/zgbs/books/28/ref=zg_bs_nav_books_1
Harry Potter and the Goblet of Fire,,#34,https://www.amazon.com/Best-Sellers-Books-Teen-Young-Adult-Books/zgbs/books/28/ref=zg_bs_nav_books_1
"Harry Potter and the Prisoner of Azkaban, Book 3",,#7,https://www.amazon.com/Best-Sellers-Books-Teen-Young-Adult-Books/zgbs/books/28/ref=zg_bs_nav_books_1
A Court of Thorns and Roses,,#14,https://www.amazon.com/Best-Sellers-Books-Teen-Young-Adult-Books/zgbs/books/28/ref=zg_bs_nav_books_1
The Outsiders,,#18,https://www.amazon.com/Best-Sellers-Books-Teen-Young-Adult-Books/zgbs/books/28/ref=zg_bs_nav_books_1
Curse of Shadows and Thorns: A romantic fairy tale fantasy (The Broken Kingdoms Book 1),,#19,https://www.amazon.com/Best-Sellers-Books-Teen-Young-Adult-Books/zgbs/books/28/ref=zg_bs_nav_books_1
Rising Darkness (Shadow City: Silver Wolf Book 2),,#36,https://www.amazon.com/Best-Sellers-Books-Teen-Young-Adult-Books/zgbs/books/28/ref=zg_bs_nav_books_1
Covet (Crave Book 3),,#13,https://www.amazon.com/Best-Sellers-Books-Teen-Young-Adult-Books/zgbs/books/28/ref=zg_bs_nav_books_1
"A Court of Thorns and Roses (A Court of Thorns and Roses, 1)",,#28,https://www.amazon.com/Best-Sellers-Books-Teen-Young-Adult-Books/zgbs/books/28/ref=zg_bs_nav_books_1
"Harry Potter and the Half-Blood Prince, Book 6",,#10,https://www.amazon.com/Best-Sellers-Books-Teen-Young-Adult-Books/zgbs/books/28/ref=zg_bs_nav_books_1
A Court of Wings and Ruin,,#27,https://www.amazon.com/Best-Sellers-Books-Teen-Young-Adult-Books/zgbs/books/28/ref=zg_bs_nav_books_1
"Harry Potter and the Order of the Phoenix, Book 5",,#9,https://www.amazon.com/Best-Sellers-Books-Teen-Young-Adult-Books/zgbs/books/28/ref=zg_bs_nav_books_1
Court (Crave Book 4),,#37,https://www.amazon.com/Best-Sellers-Books-Teen-Young-Adult-Books/zgbs/books/28/ref=zg_bs_nav_books_1
"Harry Potter and the Deathly Hallows, Book 7",,#11,https://www.amazon.com/Best-Sellers-Books-Teen-Young-Adult-Books/zgbs/books/28/ref=zg_bs_nav_books_1
Harry Potter Paperback Box Set (Books 1-7),,#12,https://www.amazon.com/Best-Sellers-Books-Teen-Young-Adult-Books/zgbs/books/28/ref=zg_bs_nav_books_1
Harry Potter and the Order of the Phoenix,,#35,https://www.amazon.com/Best-Sellers-Books-Teen-Young-Adult-Books/zgbs/books/28/ref=zg_bs_nav_books_1
J.R.R. Tolkien 4-Book Boxed Set: The Hobbit and The Lord of the Rings,,#23,https://www.amazon.com/Best-Sellers-Books-Teen-Young-Adult-Books/zgbs/books/28/ref=zg_bs_nav_books_1
Harry Potter and the Prisoner of Azkaban,,#30,https://www.amazon.com/Best-Sellers-Books-Teen-Young-Adult-Books/zgbs/books/28/ref=zg_bs_nav_books_1
Harry Potter and the Chamber of Secrets,,#16,https://www.amazon.com/Best-Sellers-Books-Teen-Young-Adult-Books/zgbs/books/28/ref=zg_bs_nav_books_1
To Kill a Mockingbird,,#20,https://www.amazon.com/Best-Sellers-Books-Teen-Young-Adult-Books/zgbs/books/28/ref=zg_bs_nav_books_1
"A Court of Mist and Fury (A Court of Thorns and Roses, 2)",,#33,https://www.amazon.com/Best-Sellers-Books-Teen-Young-Adult-Books/zgbs/books/28/ref=zg_bs_nav_books_1
"Heir of Fire: Throne of Glass, Book 3",,#66,https://www.amazon.com/Best-Sellers-Books-Teen-Young-Adult-Books/zgbs/books/28/ref=zg_bs_nav_books_1
Monarch: A Prince Out of Time: A Progression Fantasy Epic (RE: Monarch Book 1),,#59,https://www.amazon.com/Best-Sellers-Books-Teen-Young-Adult-Books/zgbs/books/28/ref=zg_bs_nav_books_1
Fantastic Beasts and Where to Find Them: A Harry Potter Hogwarts Library Book,,#53,https://www.amazon.com/Best-Sellers-Books-Teen-Young-Adult-Books/zgbs/books/28/ref=zg_bs_nav_books_1
Spirit (Buryoku Book 9),,#67,https://www.amazon.com/Best-Sellers-Books-Teen-Young-Adult-Books/zgbs/books/28/ref=zg_bs_nav_books_1
Court of Ice and Ash: A romantic fairy tale fantasy (The Broken Kingdoms Book 2),,#56,https://www.amazon.com/Best-Sellers-Books-Teen-Young-Adult-Books/zgbs/books/28/ref=zg_bs_nav_books_1
Curvy Girls Can't Date Quarterbacks (The Curvy Girl Club Book 1),,#63,https://www.amazon.com/Best-Sellers-Books-Teen-Young-Adult-Books/zgbs/books/28/ref=zg_bs_nav_books_1
The Hunger Games: Special Edition,,#57,https://www.amazon.com/Best-Sellers-Books-Teen-Young-Adult-Books/zgbs/books/28/ref=zg_bs_nav_books_1
A Court of Frost and Starlight,,#62,https://www.amazon.com/Best-Sellers-Books-Teen-Young-Adult-Books/zgbs/books/28/ref=zg_bs_nav_books_1
Hatchet,,#60,https://www.amazon.com/Best-Sellers-Books-Teen-Young-Adult-Books/zgbs/books/28/ref=zg_bs_nav_books_1
Thrown to the Wolves (Mate Hunt Book 1),,#58,https://www.amazon.com/Best-Sellers-Books-Teen-Young-Adult-Books/zgbs/books/28/ref=zg_bs_nav_books_1
Harry Potter and the Sorcerer's Stone,,#51,https://www.amazon.com/Best-Sellers-Books-Teen-Young-Adult-Books/zgbs/books/28/ref=zg_bs_nav_books_1
They Both Die at the End,,#55,https://www.amazon.com/Best-Sellers-Books-Teen-Young-Adult-Books/zgbs/books/28/ref=zg_bs_nav_books_1
"Life Skills for Teens: How to Cook, Clean, Manage Money, Fix Your Car, Perform First Aid, and Just About Everything in Between",,#52,https://www.amazon.com/Best-Sellers-Books-Teen-Young-Adult-Books/zgbs/books/28/ref=zg_bs_nav_books_1
"The Giver (Giver Quartet, 1)",,#54,https://www.amazon.com/Best-Sellers-Books-Teen-Young-Adult-Books/zgbs/books/28/ref=zg_bs_nav_books_1
Crown of Midnight,,#64,https://www.amazon.com/Best-Sellers-Books-Teen-Young-Adult-Books/zgbs/books/28/ref=zg_bs_nav_books_1
Heartstopper Volume One,,#65,https://www.amazon.com/Best-Sellers-Books-Teen-Young-Adult-Books/zgbs/books/28/ref=zg_bs_nav_books_1
A Deal with the Elf King (Married to Magic),,#61,https://www.amazon.com/Best-Sellers-Books-Teen-Young-Adult-Books/zgbs/books/28/ref=zg_bs_nav_books_1
